system:index,annual_mean_temperature_2017_C,id,.geo
228_0,11.587701416015648,228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.825315925602176,45.926368900610534]}"
229_0,11.165460205078148,229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.570171513502977,47.18401029837786]}"
230_0,11.587701416015648,230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.870231689808154,45.97128466481651]}"
231_0,11.852990722656273,231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.825315925602176,45.52212702275675]}"
232_0,12.150750732421898,232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.735484397190227,45.611958551168705]}"
233_0,12.265374755859398,233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.792253348864726,44.71364326704918]}"
234_0,11.852990722656273,234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.91514745401413,45.52212702275675]}"
235_0,11.587701416015648,235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.7804001613962,45.97128466481651]}"
236_0,9.985681152343773,236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.702421820452777,47.094178769965914]}"
237_0,11.907373046875023,237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.04989474663206,45.52212702275675]}"
238_0,12.209466552734398,238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.13972627504401,45.477211258550774]}"
239_0,10.821343994140648,239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.794750334532857,47.18401029837786]}"
240_0,9.985681152343773,240,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.612590292040824,47.22892606258384]}"
241_0,9.849816894531273,241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.43292723521692,47.27384182678982]}"
242_0,8.895288085937523,242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.253264178393014,47.18401029837786]}"
243_0,9.985681152343773,243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.567674527834846,47.00434724155396]}"
244_0,12.458642578125023,244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.376158283542416,44.893306323873084]}"
245_0,8.406579589843773,245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.477842999422894,46.91451571314201]}"
246_0,9.985681152343773,246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.567674527834846,47.04926300575994]}"
247_0,11.117211914062523,247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.01683216989461,47.00434724155396]}"
248_0,11.567437744140648,248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.019329155562737,47.318757590995794]}"
249_0,12.227899169921898,249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.13972627504401,44.668727502843204]}"
250_0,12.450769042968773,250,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.7804001613962,45.20771667331492]}"
251_0,12.359704589843773,251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.184642039249987,44.219569860783444]}"
252_0,10.933465576171898,252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.600737104572296,46.959431477347984]}"
253_0,11.837152099609398,253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.07609810723724,47.04926300575994]}"
254_0,10.899346923828148,254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.00497898242608,46.959431477347984]}"
255_0,11.032556152343773,255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.960063218220107,46.77976842052408]}"
256_0,10.585107421875023,256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.064244919768715,47.04926300575994]}"
257_0,10.821343994140648,257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.929497627150784,47.18401029837786]}"
258_0,12.111657714843773,258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.678715445515724,44.354317153401375]}"
259_0,12.714288330078148,259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.543968152897794,43.994991039753565]}"
260_0,12.169702148437523,260,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.409220860279866,44.30940138919539]}"
261_0,12.011499023437523,261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.66000304191493,47.36367335520177]}"
262_0,11.032556152343773,262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.7804001613962,46.77976842052408]}"
263_0,10.585107421875023,263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.243907976592617,47.094178769965914]}"
264_0,9.436120605468773,264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.019329155562737,46.959431477347984]}"
265_0,11.878015136718773,265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.761687757795407,46.959431477347984]}"
266_0,11.894647216796898,266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.30067692826712,47.40858911940774]}"
267_0,11.869012451171898,267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.85151928620736,47.04926300575994]}"
268_0,11.057244873046898,268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.702421820452777,45.20771667331492]}"
269_0,11.996240234375023,269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.716771993589433,46.82468418473005]}"
270_0,11.873132324218773,270,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.210845399855167,47.453504883613725]}"
271_0,11.859521484375023,271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.255761164061145,47.543336412025674]}"
272_0,10.933465576171898,272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.600737104572296,46.869599948936035]}"
273_0,6.438195800781273,273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.4684867976225,46.420442306876275]}"
274_0,12.166955566406273,274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.537108936765527,46.734852656318104]}"
275_0,8.364129638671898,275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.489696186891422,45.65687431537468]}"
276_0,11.680474853515648,276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.388011471010945,44.803474795461135]}"
277_0,11.680474853515648,277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.43292723521692,44.75855903125516]}"
278_0,9.023095703125023,278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.23455177479222,50.32811379279619]}"
279_0,11.079370117187523,279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.321886317536045,46.46535807108225]}"
280_0,11.066491699218773,280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.187139024918114,46.37552654267029]}"
281_0,11.057244873046898,281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.6575060562468,45.07296938069699]}"
282_0,11.274499511718773,282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.20834841418704,44.893306323873084]}"
283_0,11.680474853515648,283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.343095706804966,44.98313785228504]}"
284_0,10.086633300781273,284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.388011471010945,45.028053616491015]}"
285_0,11.922052001953148,285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.52275876362887,44.93822208807906]}"
286_0,11.922052001953148,286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.567674527834846,44.98313785228504]}"
287_0,11.036767578125023,287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.546465138565924,46.46535807108225]}"
288_0,9.023095703125023,288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.23455177479222,50.28319802859021]}"
289_0,10.816857910156273,289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.411717845947997,46.68993689211213]}"
290_0,10.354791259765648,290,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.66000304191493,46.19586348584639]}"
291_0,9.785974121093773,291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.603234090240427,46.01620042902249]}"
292_0,10.836541748046898,292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.87272867547628,46.150947721640414]}"
293_0,7.132623291015648,293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.118516885775087,46.01620042902249]}"
294_0,10.836541748046898,294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.782897147064332,46.150947721640414]}"
295_0,9.785974121093773,295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.603234090240427,46.150947721640414]}"
296_0,9.813287353515648,296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.154076448180668,45.701790079580654]}"
297_0,10.926629638671898,297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.198992212386642,45.79162160799261]}"
298_0,9.610864257812523,298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.962560203888234,47.094178769965914]}"
299_0,10.245660400390648,299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.69306561865238,47.13909453417189]}"
300_0,10.648614501953148,300,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.33373950500457,45.88145313640456]}"
301_0,9.940270996093773,301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.929497627150784,45.56704278696272]}"
302_0,8.862664794921898,302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.073601121569112,45.20771667331492]}"
303_0,10.653985595703148,303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.893938064745207,44.98313785228504]}"
304_0,10.664208984375023,304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.14222326071214,46.5551895994942]}"
305_0,12.223779296875023,305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.995622780625684,43.14159151984002]}"
306_0,17.094476318359398,306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.6481498544464,38.605099335036435]}"
307_0,12.910852050781273,307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.210845399855167,40.58139296009938]}"
308_0,12.242700195312523,308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.1004362230464138,47.72299946884958]}"
309_0,11.868005371093773,309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.1453519872523898,47.767915233055554]}"
310_0,11.917871093750023,310,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.2800992798703181,47.767915233055554]}"
311_0,10.709527587890648,311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.5165312883687249,52.57390200309499]}"
312_0,11.917871093750023,312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.3250150440762942,47.81283099726153]}"
313_0,10.664575195312523,313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.6961943451926291,52.43915471047706]}"
314_0,11.923913574218773,314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.8309416378105574,47.767915233055554]}"
315_0,11.834222412109398,315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.20834841418704,44.71364326704918]}"
316_0,8.061242675781273,316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8072352628735047,55.26884785545356]}"
317_0,7.599389648437523,317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.097307496506165,47.767915233055554]}"
318_0,8.623132324218773,318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.447909149225696,54.8196902133938]}"
319_0,8.081750488281273,319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.232054789124092,47.72299946884958]}"
320_0,11.232446289062523,320,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11228941051494018,52.34932318206511]}"
321_0,11.232446289062523,321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15720517472091625,52.30440741785914]}"
322_0,9.785852050781273,322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.4148465724882464,53.15780693777268]}"
323_0,12.296350097656273,323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.2800992798703181,47.72299946884958]}"
324_0,12.131890869140648,324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7411101093986052,47.81283099726153]}"
325_0,12.211145019531273,325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7860258736045813,47.678083704643605]}"
326_0,11.868005371093773,326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.190267751458366,47.81283099726153]}"
327_0,12.242700195312523,327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.1453519872523898,47.72299946884958]}"
328_0,10.191766357421898,328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.33373950500457,47.81283099726153]}"
329_0,16.803002929687523,329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.064244919768715,38.245773221388625]}"
330_0,8.784265136718773,330,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.91328220921812,56.30191043219101]}"
331_0,11.998162841796898,331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.040538544831662,44.30940138919539]}"
332_0,15.199395751953148,332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.83966609873883,38.515267806624486]}"
333_0,11.661096191406273,333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.357445879941622,40.13223531803962]}"
334_0,10.085260009765648,334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.052391732300187,46.959431477347984]}"
335_0,11.056481933593773,335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.198992212386642,47.992494054085434]}"
336_0,8.032800292968773,336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.092945266042026,56.52648925322089]}"
337_0,17.109613037109398,337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.33373950500457,39.00934121289022]}"
338_0,8.489373779296898,338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.958197973424097,56.616320781632844]}"
339_0,7.966180419921898,339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.43292723521692,45.252632437520894]}"
340_0,9.285089111328148,340,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.007475968094212,47.00434724155396]}"
341_0,8.032800292968773,341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.182776794453977,56.52648925322089]}"
342_0,10.085260009765648,342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.007475968094212,46.959431477347984]}"
343_0,7.662713623046898,343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.036176314367523,58.77227746351969]}"
344_0,10.260583496093773,344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.962560203888234,46.77976842052408]}"
345_0,10.098901367187523,345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.962560203888234,46.5551895994942]}"
346_0,16.890344238281273,346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.154076448180668,38.964425448684246]}"
347_0,10.098901367187523,347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.91764443968226,46.645021127906155]}"
348_0,7.837365722656273,348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.811597493337642,58.68244593510774]}"
349_0,7.497338867187523,349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.003113737630073,59.1316035771675]}"
350_0,10.664208984375023,350,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.097307496506165,46.645021127906155]}"
351_0,10.085260009765648,351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.232054789124092,46.77976842052408]}"
352_0,10.664208984375023,352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.187139024918114,46.734852656318104]}"
353_0,7.488854980468773,353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.901429021749594,58.36803558566591]}"
354_0,12.155419921875023,354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.2919524673388445,47.94757828987946]}"
355_0,10.649804687500023,355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1334987997838635,52.259491653653164]}"
356_0,9.059899902343773,356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.52275876362887,45.29754820172687]}"
357_0,10.612756347656273,357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.8309416378105574,52.708649295712924]}"
358_0,11.711999511718773,358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.11228941051494018,48.08232558249739]}"
359_0,10.810052490234398,359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.6961943451926291,52.79848082412487]}"
